RACE,YEAR,STAGE_ID,STAGE_DATE,STAGE_NAME,STAGE_PROFILE,STAGE_TYPE,RANK,RIDER,TEAM,UCI_POINTS,PCS_POINTS,UPDATE_TIMESTAMP
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,54,Côté Pier-André,Israel - Premier Tech,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,55,Huising Menno,Team Visma | Lease a Bike,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,56,De Pooter Dries,Intermarché - Wanty,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,57,Pithie Laurence,Red Bull - BORA - hansgrohe,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,58,Eddy Patrick,Team Picnic PostNL,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,59,Eenkhoorn Pascal,Soudal Quick-Step,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,60,Mahoudo Nolann,Cofidis,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,61,Renard Alexis,Cofidis,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,62,Conci Nicola,XDS Astana Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,63,Higuita Sergio,XDS Astana Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,64,Graat Tijmen,Team Visma | Lease a Bike,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,65,Rodríguez Cristián,Arkéa - B&B Hotels,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,66,Izagirre Ion,Cofidis,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,67,Rochas Rémy,Groupama - FDJ,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,68,Van Belle Loe,Team Visma | Lease a Bike,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,69,Narváez Jhonatan,UAE Team Emirates - XRG,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,70,Glivar Gal,Alpecin - Deceuninck,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,71,Labrosse Jordan,Decathlon AG2R La Mondiale Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,72,Howson Damien,Australia,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,73,Marriage Zac,Australia,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,74,Busatto Francesco,Intermarché - Wanty,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,75,Bennett George,Israel - Premier Tech,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,76,Fisher-Black Finn,Red Bull - BORA - hansgrohe,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,77,López Harold Martín,XDS Astana Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,78,Van Den Bossche Fabio,Alpecin - Deceuninck,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,79,Todome Yuhi,EF Education - EasyPost,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,80,O'Brien Kelland,Team Jayco AlUla,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,81,Onley Oscar,Team Picnic PostNL,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,82,Leemreize Gijs,Team Picnic PostNL,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,83,Lecerf Junior,Soudal Quick-Step,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,84,Tjøtta Martin,Arkéa - B&B Hotels,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,85,Mühlberger Gregor,Movistar Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,86,Bayer Tobias,Alpecin - Deceuninck,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,87,López Juan Pedro,Lidl - Trek,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,88,Soler Marc,UAE Team Emirates - XRG,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,89,Romo Javier,Movistar Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,90,Schmid Mauro,Team Jayco AlUla,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,91,Huby Antoine,Soudal Quick-Step,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,92,Mackellar Alastair,EF Education - EasyPost,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,93,Koerdt Bjoern,Team Picnic PostNL,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,94,Skerl Daniel,Bahrain - Victorious,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,95,Bettiol Alberto,XDS Astana Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,96,Clarke Simon,Israel - Premier Tech,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,97,Van Der Lee Jardi Christiaan,EF Education - EasyPost,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,98,Ermakov Roman,Bahrain - Victorious,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,99,Pacher Quentin,Groupama - FDJ,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,100,Godon Dorian,Decathlon AG2R La Mondiale Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,101,Bouchard Geoffrey,Decathlon AG2R La Mondiale Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,102,Edmondson Alex,Team Picnic PostNL,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,103,Mollema Bauke,Lidl - Trek,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,104,Bystrøm Sven Erik,Groupama - FDJ,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,105,Hepburn Michael,Team Jayco AlUla,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,106,Gloag Thomas,Team Visma | Lease a Bike,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,107,Schultz Nick,Israel - Premier Tech,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,108,Ourselin Paul,Cofidis,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,109,Browning Fergus,Australia,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,110,Paasschens Mathijs,Bahrain - Victorious,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,111,Van Den Berg Julius,Team Picnic PostNL,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,112,Plapp Luke,Team Jayco AlUla,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,113,Maciejuk Filip,Red Bull - BORA - hansgrohe,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,114,Mullen Ryan,Red Bull - BORA - hansgrohe,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,115,Maas Jan,Cofidis,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,116,Zwiehoff Ben,Red Bull - BORA - hansgrohe,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,117,Bleddyn Oliver,Australia,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,118,Rouland Louis,Arkéa - B&B Hotels,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,119,Johansen Julius,UAE Team Emirates - XRG,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,120,Herregodts Rune,UAE Team Emirates - XRG,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,121,Van Der Hoorn Taco,Intermarché - Wanty,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,122,Epis Giosuè,Arkéa - B&B Hotels,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,123,Serry Pieter,Soudal Quick-Step,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,124,Vermote Julien,Team Visma | Lease a Bike,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,125,Herrada Jesús,Cofidis,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,126,Walsh Liam,Australia,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,127,Debruyne Ramses,Alpecin - Deceuninck,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,128,Eulálio Afonso,Bahrain - Victorious,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,129,Schelling Ide,XDS Astana Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,130,Arndt Nikias,Bahrain - Victorious,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,131,Knox James,Soudal Quick-Step,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,132,Mulubrhan Henok,XDS Astana Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,133,Stannard Robert,Bahrain - Victorious,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,134,Thomas Geraint,INEOS Grenadiers,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,135,Beloki Markel,EF Education - EasyPost,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,136,Durbridge Luke,Team Jayco AlUla,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,137,Paquot Tom,Intermarché - Wanty,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,138,Van Baarle Dylan,Team Visma | Lease a Bike,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,DNS,Moro Manlio,Movistar Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-1,2025-01-21,Stage 1,p2,Normal,DNS,Scotson Miles,Arkéa - B&B Hotels,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,1,Welsford Sam,Red Bull - BORA - hansgrohe,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,2,Marit Arne,Intermarché - Wanty,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,3,Coquard Bryan,Cofidis,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,4,Teutenberg Tim Torn,Lidl - Trek,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,5,Andresen Tobias Lund,Team Picnic PostNL,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,6,Uhlig Henri,Alpecin - Deceuninck,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,7,Watson Samuel,INEOS Grenadiers,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,8,Strong Corbin,Israel - Premier Tech,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,9,Renard Alexis,Cofidis,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,10,Walls Matthew,Groupama - FDJ,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,11,Bauhaus Phil,Bahrain - Victorious,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,12,Raccagni Noviero Andrea,Soudal Quick-Step,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,13,Tesfatsion Natnael,Movistar Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,14,Stewart Campbell,Team Jayco AlUla,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,15,Boven Lars,Alpecin - Deceuninck,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,16,Canal Carlos,Movistar Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,17,Tronchon Bastien,Decathlon AG2R La Mondiale Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,18,Labrosse Jordan,Decathlon AG2R La Mondiale Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,19,Askey Lewis,Groupama - FDJ,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,20,Porter Rudy,Australia,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,21,Williams Stephen,Israel - Premier Tech,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,22,Brennan Matthew,Team Visma | Lease a Bike,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,23,Lapeira Paul,Decathlon AG2R La Mondiale Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,24,Grondin Donavan,Arkéa - B&B Hotels,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,25,Withen Philipsen Albert,Lidl - Trek,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,26,Oliveira Rui,UAE Team Emirates - XRG,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,27,Mosca Jacopo,Lidl - Trek,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,28,Sheffield Magnus,INEOS Grenadiers,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,29,Bleddyn Oliver,Australia,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,30,Nerurkar Lukas,EF Education - EasyPost,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,31,Verre Alessandro,Arkéa - B&B Hotels,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,32,Onley Oscar,Team Picnic PostNL,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,33,Vendrame Andrea,Decathlon AG2R La Mondiale Team,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,34,Stannard Robert,Bahrain - Victorious,0.0,0.0,2025-02-17 17:22:30
tour-down-under,2025,stage-2,2025-01-22,Stage 2,p2,Normal,35,Kwiatkowski Michał,INEOS Grenadiers,0.0,0.0,2025-02-17 17:22:30
